Company_Name,Symbol_BSE,Symbol_NSE,BSE_Code,ISIN
CHD Chemicals Limited,CHDCHEM,,539800.0,INE043U01010
Vijaya Diagnostic Centre Limited,VIJAYA,VIJAYA,543350.0,INE043W01024
Sun Pharmaceutical Industries Limited,SUNPHARMA,SUNPHARMA,524715.0,INE044A01036
Emerald Leisures Limited,EMERALL,,507265.0,INE044N01021
Paras Defence and Space Techno,PARAS,,543367.0,INE045601015
Paras Defence and Space Technologies Limited,,PARAS,,INE045601023
Ador Welding Limited,ADORWELD,ADOR,517041.0,INE045A01017
NELCO Limited,NELCO,NELCO,504112.0,INE045B01015
FINEOTEX CHEMICAL LTD.,FCL,,533333.0,INE045J01026
Fineotex Chemical Limited,,FCL,,INE045J01034
Reliance Industrial Infrastructure Limited,RIIL,RIIL,523445.0,INE046A01015
ASIAN BEARINGS LTD.,ASIANBRG,,505672.0,INE046C01011
APT PACKAGING LTD.,APTPACK,,506979.0,INE046E01025
MIDLAND POLYMERS LTD.,MIDPOLY,,531597.0,INE046M01028
Muthoot Microfin Limited,,MUTHOOTMF,,INE046W01019
Grasim Industries Limited,GRASIM,GRASIM,500300.0,INE047A01021
Gillanders Arbuthnot & Company Limited,GILLANDERS,GILLANDERS,532716.0,INE047B01011
MEDINOVA DIAGNOSTIC SERVICES L,MEDINOV,,526301.0,INE047C01019
JMD Ventures Limited,JMDVL,,511092.0,INE047E01031
SRI VAJRA GRANITES LTD.,SRIVAJRA,,515081.0,INE047H01018
NRB Industrial Bearings Limited,NIBL,NIBL,535458.0,INE047O01014
HINDUSTAN ORGANIC CHEMICALS LT,HOCL,,500449.0,INE048A01011
JAGSONPAL PHARMACEUTICALS LTD.,JAGSNPHARM,,507789.0,INE048B01027
Jagsonpal Pharmaceuticals Limited,,JAGSNPHARM,,INE048B01035
VICEROY HOTELS LTD.,VICEROY,,523796.0,INE048C01017
Viceroy Hotels Limited,,VHLTD,,INE048C01025
AYOKI MERCANTILE LTD.,AYOME,,512063.0,INE048E01013
Navin Fluorine International Limited,NAVINFLUOR,NAVINFLUOR,532504.0,INE048G01026
Himatsingka Seide Limited,HIMATSEIDE,HIMATSEIDE,514043.0,INE049A01027
Wockhardt Limited,WOCKPHARMA,WOCKPHARMA,532300.0,INE049B01025
Wockhardt Ltd,WOCKH-RE,,750700.0,INE049B20017
Nahar Capital and Financial Services Limited,NAHARCAP,NAHARCAP,532952.0,INE049I01012
CHAMAK HOLDINGS LIMITED,CHAMAK,,539600.0,INE049R01013
SBC Exports Limited,SBC,SBC,542725.0,INE04AK01028
Kuberan Global Edu Solutions L,KGES,,543289.0,INE04CO01018
KPIT Technologies Limited,KPITTECH,KPITTECH,542651.0,INE04I401011
Par Drugs And Chemicals Limited,,PAR,,INE04LG01015
Janus Corporation Limited,JANUSCORP,,542924.0,INE04OV01018
SK International Export Limite,SKIEL,,542728.0,INE04ST01013
Ethos Limited,ETHOSLTD,ETHOSLTD,543532.0,INE04TZ01018
ASIAN FOOD PRODUCTS LTD.,ASIFOOD,,507530.0,INE04VT01017
Seshaasai Technologies Limited,,STYL,,INE04VU01023
Prakash Pipes Limited,PPL,PPL,542684.0,INE050001010
Elin Electronics Limited,ELIN,ELIN,543725.0,INE050401020
The Bombay Burmah Trading Corporation Limited,BBTC,BBTC,501425.0,INE050A01025
IL&FS Investment Managers Limited,IVC,IVC,511208.0,INE050B01023
Balaji Amines Limited,BALAMINES,BALAMINES,530999.0,INE050E01027
Rane (Madras) Limited,RML,RML,532661.0,INE050H01012
LESHA INDUSTRIES LTD.,LESHAIND,,533602.0,INE050L01048
Vardhman Special Steels Limited,VSSL,VSSL,534392.0,INE050M01012
KINGS INFRA VENTURES LIMITED,KINGSINFR,,530215.0,INE050N01010
Vakrangee Limited,VAKRANGEE,VAKRANGEE,511431.0,INE051B01021
DENIS CHEM LAB LTD,DENISCHEM,,537536.0,INE051G01012
Shree Ganesh Biotech (India) L,SHREEGANES,,539470.0,INE051N01026
Shahlon Silk Industries Limite,SHAHLON,,542862.0,INE052001026
Windsor Machines Limited,WINDMACHIN,WINDMACHIN,522029.0,INE052A01021
BEEYU OVERSEAS LTD.,BEEYU,,532645.0,INE052B01011
IKF TECHNOLOGIES LTD.,IKFTECH,,532414.0,INE052C01027
GAYATRI BIOORGANICS LTD.,GAYATRIBI,,524564.0,INE052E01015
Camlin Fine Sciences Limited,CAMLINFINE,CAMLINFINE,532834.0,INE052I01032
BEST AGROLIFE LIMITED,BESTAGRO,,539660.0,INE052T01013
Best Agrolife Limited,,BESTAGRO,,INE052T01021
CIAN Agro Ind & Infra Ltd,CIANAGRO,,519477.0,INE052V01019
The Indian Hotels Company Limited,INDHOTEL,INDHOTEL,500850.0,INE053A01029
Indian Hotels Co. Ltd,IHCL-RE,,750681.0,INE053A20011
AMIT INTERNATIONAL LTD.,AMITINT,,531300.0,INE053D01015
Indian Railway Finance Corporation Limited,IRFC,IRFC,543257.0,INE053F01010
Odigma Consultancy Solutions Limited,,ODIGMA,,INE054301028
VIP Industries Limited,VIPIND,VIPIND,507880.0,INE054A01027
WATERBASE LTD.,WATERBASE,,523660.0,INE054C01015
Aditya Birla Real Estate Limited,CENTURYTEX,ABREL,500040.0,INE055A01016
DSJ Keep Learning Limited,KEEPLEARN,KEEPLEARN,526677.0,INE055C01020
REAL ECO-ENERGY LIMITED,REALECO,,530053.0,INE055E01026
INLAND PRINTERS LTD.,INLANPR,,530787.0,INE055O01033
SKYLINE VENTURES INDIA LIMITED,SKILVEN,,538919.0,INE055Q01012
Cyient DLM Limited,,CYIENTDLM,,INE055S01018
City Pulse Multiplex Limited,CPML,,542727.0,INE056001014
Ivalue Infosolutions Limited,,IVALUE,,INE056801025
TATA METALIKS LTD.,TATAMETALI,,513434.0,INE056C01010
IEL LIMITED,INDXTRA,,524614.0,INE056E01016
REFEX INDUSTRIES LTD.,REFEX,,532884.0,INE056I01017
Refex Industries Limited,,REFEX,,INE056I01025
Refex Industries Limited,REFEX-RE,,750639.0,INE056I20017
R.B.GUPTA FINANCIALS LTD.,RBGUPTA,,532024.0,INE056J01015
PENNAR ALUMINIUM CO.LTD.,PENNARALUM,,513405.0,INE057C01018
ALCHEMIST CORPORATION LTD.,ALCHCORP,,531409.0,INE057D01016
STI GRANITE INDIA LTD.,STIGRAN,,515115.0,INE057G01019
YORK EXPORTS LTD.,YORKEXP,,530675.0,INE057Q01018
Sanofi India Limited,SANOFI,SANOFI,500674.0,INE058A01010
Zenith Exports Limited,ZENITHEXPO,ZENITHEXPO,512553.0,INE058B01018
JAIPAN INDUSTRIES LTD.,JAIPAN,,505840.0,INE058D01030
ALUFLUORIDE LTD.,ALUFLUOR,,524634.0,INE058F01019
LACTOSE (INDIA) LTD.,LACTOSE,,524202.0,INE058I01013
Indiabulls Enterprises Limited,IEL,,543715.0,INE059901020
Cipla Limited,CIPLA,CIPLA,500087.0,INE059A01026
Simplex Infrastructures Limited,SIMPLEXINF,SIMPLEXINF,523838.0,INE059B01024
La Opala RG Limited,LAOPALA,LAOPALA,526947.0,INE059D01020
KACHCHH MINERALS LTD.,KACHCHH,,531778.0,INE059E01010
Kalpa Commercial Limited,KALPACOMME,,539014.0,INE059Q01014
Hindware Home Innovation Limited,HINDWAREAP,HINDWAREAP,542905.0,INE05AN01011
Cian Healthcare Limited,CHCL,,542678.0,INE05BN01019
Tierra Agrotech Limited,TIERRA,,543531.0,INE05CY01014
Ratnaveer Precision Engineering Limited,,RATNAVEER,,INE05CZ01011
Ashapuri Gold Ornament Limited,AGOL,,542579.0,INE05FR01011
Central Mine Planning & Design Institute Limited,,CMPDI,,INE05HV01027
Indogulf Cropsciences Limited,,IGCL,,INE05J901018
India Infrastructure Trust,INFRATRUST,,542543.0,INE05KD23015
Parshva Enterprises Limited,PARSHVA,,542694.0,INE05MV01019
G. K. P. Printing & Packaging ,GKP,,542666.0,INE05QJ01015
SURATWWALA BUSINESS GROUP LIMI,SBGLP,,543218.0,INE05ST01010
Suratwwala Business Group Limited,,SBGLP,,INE05ST01028
Amir Chand Jagdish Kumar (Exports) Limited,,AMIRCHAND,,INE05TO01019
Hindprakash Industries Limited,HPIL,HPIL,543645.0,INE05X901010
Bharat Coking Coal Limited,,BHARATCOAL,,INE05XR01022
Earum Pharmaceuticals Limited,EARUM,,542724.0,INE060601023
Earum Pharmaceuticals Limited,EARUM-RE,,750783.0,INE060620015
Likhitha Infrastructure Limited,LIKHITHA,LIKHITHA,543240.0,INE060901027
Navneet Education Limited,NAVNETEDUL,NAVNETEDUL,508989.0,INE060A01024
Khandwala Securities Limited,KHANDSE,KHANDSE,531892.0,INE060B01014
NARMADA MACPLAST DRIP IRRIGATI,NARMP,,517431.0,INE060D01010
KEMP & COMPANY LTD.,KEMP,,506530.0,INE060E01018
Flexituff Ventures International Limited,FLEXITUFF,FLEXITUFF,533638.0,INE060J01017
SURYA INDUSTRIAL CORPORATION L,SURINDL,,531262.0,INE060N01019
Vishal Bearings Limited,VISHALBL,,539398.0,INE060T01024
DEV INFORMATION TECHNOLOGY LIM,DEVIT,,543462.0,INE060X01026
Dev Information Technology Limited,,DEVIT,,INE060X01034
Indian Card Clothing Company Limited,INDIANCARD,INDIANCARD,509692.0,INE061A01014
ALKA INDIA LTD.,ALKA,,530889.0,INE061B01020
Fortis Healthcare Limited,FORTIS,FORTIS,532843.0,INE061F01013
DEVOTED CONSTRUCTION LIMITED,DCL,,542002.0,INE061Z01011
State Bank of India,SBIN,SBIN,500112.0,INE062A01020
GLOBAL CAPITAL MARKETS LTD.,GLOBALCA,,530263.0,INE062C01042
Alicon Castalloy Limited,ALICON,ALICON,531147.0,INE062D01024
PIONEER AGRO EXTRACTS LTD.,PIONAGR,,519439.0,INE062E01014
Mehai Technology  Limited,MEHAI,,540730.0,INE062Y01012
Gian Life Care Limited,GIANLIFE,,542918.0,INE063601012
AADHAAR VENTURES INDIA LTD.,AADHAARVEN,,531611.0,INE063D01030
PONDY OXIDES & CHEMICALS LTD.,POCL,,532626.0,INE063E01046
Pondy Oxides & Chemicals Limited,,POCL,,INE063E01053
EURO MULTIVISION LTD.,EUROMULTI,,533109.0,INE063J01011
Equitas Small Finance Bank Limited,EQUITASBNK,EQUITASBNK,543243.0,INE063P01018
Gautam Gems Limited,GGL,,540936.0,INE063Z01017
Gautam Gems Limited,GGL-RE,,750733.0,INE063Z20017
Timex Group India Limited,TIMEX,TIMEX,500414.0,INE064A01026
Trident Limited,TRIDENT,TRIDENT,521064.0,INE064C01022
Quest Financial Services Ltd.,QFSL,,539962.0,INE064D01012
GEE LTD.,GEE,,504028.0,INE064H01021
GLOBUS CONSTRUCTORS & DEVELOPE,GLOBUSCON,,526025.0,INE064L01015
MODULEX CONSTRUCTION TECHNOLOG,MODULEX,,504273.0,INE064R01012
INTERACTIVE FINANCIAL SERVICES,IFINSER,,539692.0,INE064T01018
IMP POWERS LTD.,INDLMETER,,517571.0,INE065B01013
Aeroflex Enterprises Limited,SATINDLTD,AEROENTER,511076.0,INE065D01027
SHREE HARI CHEMICALS EXPORT LT,SHHARICH,,524336.0,INE065E01017
GI ENGINEERING SOLUTIONS LTD.,GISOLUTION,,533048.0,INE065J01016
Teamo Productions HQ Limited,,TPHQ,,INE065J01024
GI ENGINEERING SOLUTIONS LIMIT,GISO-RE,,750780.0,INE065J20016
Indegene Limited,,INDGN,,INE065X01017
Eicher Motors Limited,EICHERMOT,EICHERMOT,505200.0,INE066A01021
ACIL COTTON INDUSTRIES LIMITED,ACIL,,530901.0,INE066C01035
Shree Nidhi Trading Co. Ltd.,SNTCL,,540253.0,INE066E01015
Hindustan Aeronautics Limited,HAL,,541154.0,INE066F01012
Hindustan Aeronautics Limited,,HAL,,INE066F01020
Wonderla Holidays Limited,WONDERLA,WONDERLA,538268.0,INE066O01014
Inox Wind Limited,INOXWIND,INOXWIND,539083.0,INE066P01011
CG Power and Industrial Solutions Limited,CGPOWER,CGPOWER,500093.0,INE067A01029
ANKA INDIA LTD.,ANKIN,,531673.0,INE067C01025
STERLING POWERGENSYS LTD,STERPOW,,513575.0,INE067E01013
SAINT-GOBAIN SEKURIT INDIA LTD,SAINTGOBAIN,,515043.0,INE068B01017
ARAVALI SECURITIES & FINANCE L,ARAVALIS,,512344.0,INE068C01015
CANTABIL RETAIL INDIA LTD.,CANTABIL,,533267.0,INE068L01016
Cantabil Retail India Limited,,CANTABIL,,INE068L01024
Gland Pharma Limited,GLAND,GLAND,543245.0,INE068V01023
ANUPAM FINSERV LIMITED,ANUPAM,,530109.0,INE069B01023
SURAJ PRODUCTS LTD.,SURAJ,,518075.0,INE069E01019
Embassy Developments Limited,IBREALEST,EMBDL,532832.0,INE069I01010
BOMBAY POTTERIES & TILES LTD.,BOMBPOT,,502216.0,INE06AE01018
White Organic Retail Limited,WORL,,542667.0,INE06CG01019
SHABA CHEMICALS LTD.,SHABCHM,,524546.0,INE06DM01015
Gensol Engineering Limited,GENSOL,,542851.0,INE06H201014
Ecos (India) Mobility & Hospitality Limited,,ECOSMOBLTY,,INE06HJ01020
Osia Hyper Retail Limited,,OSIAHYPER,,INE06IR01021
V R FILMS & STUDIOS LIMITED,VRFILMS,,542654.0,INE06LG01010
Natural Biocon (India) Limited,NATURAL,,543207.0,INE06MM01016
Indiqube Spaces Limited,,INDIQUBE,,INE06ST01018
EVANS ELECTRIC LIMITED,EVANS,,542668.0,INE06TD01010
Laxmi India Finance Limited,,LAXMIINDIA,,INE06WU01026
Gem Aromatics Limited,,GEMAROMA,,INE06XZ01023
Transpact Enterprises Limited,TRANSPACT,,542765.0,INE06YD01010
Shanti Gold International Limited,,SHANTIGOLD,,INE06ZD01017
SHREE CEMENT LIMITED,SHREECEM,SHREECEM,500387.0,INE070A01015
TWINSTAR INDUSTRIES LIMITED,TWINSTAR,,531917.0,INE070B01013
Compuage Infocom Limited,COMPUAGE,COMPINFO,532456.0,INE070C01037
Compuage Infocom Ltd,COMP-RE,,750738.0,INE070C20011
Jai Corp Limited,JAICORPLTD,JAICORPLTD,512237.0,INE070D01027
Insecticides (India) Limited,INSECTICID,INSECTICID,532851.0,INE070I01018
APIS INDIA LTD.,APIS,,506166.0,INE070K01014
BIL VYAPAR LIMITED,BINANIIND,BILVYAPAR,500059.0,INE071A01013
Menon Bearings Limited,MENONBE,MENONBE,523828.0,INE071D01033
The Ugar Sugar Works Limited,UGARSUGAR,UGARSUGAR,530363.0,INE071E01023
Anjani Portland Cement Limited,APCL,APCL,518091.0,INE071F01012
Anjani Portland Cement Ltd.,APCL-RE,,750748.0,INE071F20012
Epigral Limited,MFL,EPIGRAL,543332.0,INE071N01016
Trident Texofab Limited,TTFL,,540726.0,INE071Y01013
INDIA STEEL WORKS LTD.,ISWL,,513361.0,INE072A01029
DATASOFT APPLICATION SOFTWARE,DATASOFT,,526443.0,INE072B01027
MODEX INTERNATIONAL SECURITIES,MODEX,,537092.0,INE072D01015
Ambar Protein Industries Limit,AMBARPIL,,519471.0,INE072V01017
KRISHNA FILAMENT INDUSTRIES LI,KRIFILIND,,500248.0,INE073A01019
EMMSONS INTERNATIONAL LTD.,EMMSONS,,532038.0,INE073C01015
Sundaram Brake Linings Limited,SUNDRMBRAK,SUNDRMBRAK,590072.0,INE073D01013
Associated Alcohols & Breweries Ltd.,ASALCBR,ASALCBR,507526.0,INE073G01016
ISHWARSHAKTI HOLDINGS & TRADER,ISHWATR,,506161.0,INE073I01012
Sona BLW Precision Forgings Limited,SONACOMS,SONACOMS,543300.0,INE073K01018
Commercial Syn Bags Limited,COMSYN,COMSYN,539986.0,INE073V01015
Praj Industries Limited,PRAJIND,PRAJIND,522205.0,INE074A01025
Paramount Communications Limited,PARACABLES,PARACABLES,530555.0,INE074B01023
HINDUSTAN ADHESIVES LTD.,HINDADH,,514428.0,INE074C01013
FAST TRACK ENTERTAINMENT LTD.,FASTRAENT,,532084.0,INE074D01037
Shivom Investment & Consultanc,SICLTD,,539833.0,INE074G01014
SARTHAK INDUSTRIES LTD.,SARTHAKIND,,531930.0,INE074H01012
TRANSOCEANIC PROPERTIES LTD.,TRANOCE,,509003.0,INE074J01018
Wipro Limited,WIPRO,WIPRO,507685.0,INE075A01022
SICAL LOGISTICS LTD.,SICAL,,520086.0,INE075B01012
Sical Logistics Limited,,SICALLOG,,INE075B01020
GM Breweries Limited,GMBREW,GMBREW,507488.0,INE075D01018
SARTHAK GLOBAL LTD.,SARTHAKGL,,530993.0,INE075H01019
Healthcare Global Enterprises Limited,HCG,HCG,539787.0,INE075I01017
J. TAPARIA PROJECTS LTD,JTAPARIA,,538539.0,INE075K01013
Siyaram Silk Mills Limited,SIYSIL,SIYSIL,503811.0,INE076B01028
IFB Agro Industries Limited,IFBAGRO,IFBAGRO,507438.0,INE076C01018
GAGAN GASES LTD.,GAGAN,,524624.0,INE076D01016
EON ELECTRIC LTD.,EON,,532658.0,INE076H01025
ZODIAC-JRD-MKJ LTD.,ZODJRDMKJ,,512587.0,INE077B01018
INDO PACIFIC PROJECTS LIMITED,INDOPACIFIC,,531565.0,INE077C01024
GOCL Corporation Limited,GOCLCORP,GOCLCORP,506480.0,INE077F01035
Thacker & Company Limited,THACKER,THACKER,509945.0,INE077P01034
PG FOILS LTD.,PGFOILQ,,526747.0,INE078D01012
ARCHIT ORGANOSYS LTD.,ARCHITORG,,524640.0,INE078I01011
K&R RAIL ENGINEERING LIMITED,KRRAIL,,514360.0,INE078T01026
Vikram Solar Limited,,VIKRAMSOLR,,INE078V01014
Ambuja Cements Limited,AMBUJACEM,AMBUJACEM,500425.0,INE079A01024
Kotia Enterprises Limited,KEL,,539599.0,INE079C01012
Gateway Distriparks Limited,GATEWAY,GATEWAY,543489.0,INE079J01017
IYKOT HITECH TOOLROOM LTD.,IYKOTHITE,,522245.0,INE079L01013
SHRI KALYAN HOLDINGS LTD.,SHKALYN,,532083.0,INE079N01019
HEMADRI CEMENTS LTD.,HEMACEM,,502133.0,INE07BK01011
Suyog Gurbaxani Funicular Rope,SGFRL,,543391.0,INE07GA01011
ALNA TRADING & EXPORTS LTD.,ALNATRD,,506120.0,INE07I701011
Zaggle Prepaid Ocean Services Limited,,ZAGGLE,,INE07K301024
DMR Hydroengineering & Infrast,DMR,,543410.0,INE07L501010
DEVINSU TRADING LTD.,DEVITRD,,512445.0,INE07LH01016
RIDHI SYNTHETICS LTD.,RIDHISYN,,504365.0,INE07LK01010
Ridhi Synthetics Ltd.,RIDHISYN-RE,,750686.0,INE07LK20010
SATYAM SILK MILLS LTD.,ZSATYASL,,503893.0,INE07MC01015
Satyam Silk Mills Ltd,SATSILK-RE,,750716.0,INE07MC20015
PUNCTUAL TRADING LTD.,PUNCTRD,,512461.0,INE07NX01019
Easy Trip Planners Limited,EASEMYTRIP,EASEMYTRIP,543272.0,INE07O001026
Ndr Auto Components Limited,NDRAUTO,NDRAUTO,543214.0,INE07OG01012
SYSTEMATIX SECURITIES LTD.,SYTIXSE,,531432.0,INE07P301011
Chandra Bhagat Pharma Limited,CBPL,,542934.0,INE07QQ01016
Supriya Lifescience Limited,SUPRIYA,SUPRIYA,543434.0,INE07RO01027
Pavna Industries Limited,PAVNAIND,,543915.0,INE07S101020
Pavna Industries Limited,,PAVNAIND,,INE07S101038
Restaurant Brands Asia Limited,RBA,RBA,543248.0,INE07T201019
IRM Energy Limited,,IRMENERGY,,INE07U701015
Hitachi Energy India Limited,POWERINDIA,POWERINDIA,543187.0,INE07Y701011
Weizmann Limited,WEIZMANIND,WEIZMANIND,523011.0,INE080A01014
Kohinoor Foods Limited,KOHINOOR,KOHINOOR,512559.0,INE080B01012
LINKHOUSE INDUSTRIES LTD.,LINKH,,512349.0,INE080C01028
SYBLY INDUSTRIES LTD.,SYBLY,,531499.0,INE080D01042
CONTIL INDIA LTD.,CONTILI,,531067.0,INE080G01011
Lloyds Enterprises Limited,SHRGLTR,LLOYDSENT,512463.0,INE080I01025
Tata Steel Limited,TATASTEEL,TATASTEEL,500470.0,INE081A01020
CARNATION INDUSTRIES LTD.,CARNATIN,,530609.0,INE081B01010
TOYAMA ELECTRIC LTD.,TOYAMAQ,,517407.0,INE081D01016
Kanchi Karpooram Limited,KANCHI,KANCHI,538896.0,INE081G01019
KD LEISURES LIMITED,KDLL,,540385.0,INE081R01016
Kopran Limited,KOPRAN,KOPRAN,524280.0,INE082A01010
MACHINO PLASTICS LTD.,MACPLASQ,,523248.0,INE082B01018
PATELS AIRTEMP (INDIA) LTD.,PATELSAI,,517417.0,INE082C01024
VICTORIA ENTERPRISES LTD.,VICTENT,,506103.0,INE082E01012
WE WIN LIMITED,WEWIN,WEWIN,543535.0,INE082W01014
Morepen Laboratories Limited,MOREPENLAB,MOREPENLAB,500288.0,INE083A01026
THEMIS MEDICARE LTD.,THEMISMED,,530199.0,INE083B01016
Themis Medicare Limited,,THEMISMED,,INE083B01024
Plastiblends India Limited,PLASTIBLEN,PLASTIBLEN,523648.0,INE083C01022
Bal Pharma Limited,BALPHARMA,BALPHARMA,524824.0,INE083D01012
DYNAVISION LTD.,DYNAVSN,,517238.0,INE083E01010
TATIA GLOBAL VENNTURE LTD.,TATIAGLOB,,521228.0,INE083G01031
Bengal & Assam Company Limited,BENGALASM,BENGALASM,533095.0,INE083K01017
HINDUSTAN HOUSING CO.LTD.,ZHINDHSG,,509650.0,INE083O01019
Bank of India,BANKINDIA,BANKINDIA,532149.0,INE084A01016
POLO HOTELS LTD.,POLOHOT,,526687.0,INE084C01012
CG-VAK SOFTWARE & EXPORTS LTD.,CGVAK,,531489.0,INE084D01010
Amanta Healthcare Limited,,AMANTA,,INE084K01015
Race Eco Chain Limited,RACE,RACE,537785.0,INE084Q01012
WeWork India Management Limited,,WEWORK,,INE085001019
Chambal Fertilizers & Chemicals Limited,CHAMBLFERT,CHAMBLFERT,500085.0,INE085A01013
Metroglobal Limited,METROGLOBL,METROGLOBL,500159.0,INE085D01033
Thangamayil Jewellery Limited,THANGAMAYL,THANGAMAYL,533158.0,INE085J01014
Electrosteel Castings Limited,ELECTCAST,ELECTCAST,500128.0,INE086A01029
SATRA PROPERTIES (INDIA) LTD.,SATRAPROP,,508996.0,INE086E01021
Kesoram Industries Limited,KESORAMIND,KESORAMIND,502937.0,INE087A01019
Kesoram Industries Ltd,KIL-RE,,750670.0,INE087A20019
Anik Industries Limited,ANIKINDS,ANIKINDS,519383.0,INE087B01017
FINE-LINE CIRCUITS LTD.,FINELINE,,517264.0,INE087E01011
Shree Renuka Sugars Limited,RENUKA,RENUKA,532670.0,INE087H01022
GB GLOBAL LIMITED,GBGLOBAL,,533204.0,INE087J01028
Aakash Exploration Services Limited,,AAKASH,,INE087Z01024
NATIONAL STEEL & AGRO INDUSTRI,NATNLSTEEL,,513179.0,INE088B01015
TRESCON LIMITED,TRESCON,,532159.0,INE088D01011
GOLDEN LEGAND LEASING & FINANC,GOLDLEG,,509024.0,INE088E01019
Paradeep Phosphates Limited,PARADEEP,PARADEEP,543530.0,INE088F01024
SOUTH INDIA PAPER MILLS LTD.,STHINPA,,516108.0,INE088G01014
ID INFO BUSINESS SERVICES LTD.,IDINFO,,511260.0,INE088P01015
DR.REDDYS LABORATORIES LTD.,DRREDDY,,500124.0,INE089A01023
Dr. Reddy's Laboratories Limited,,DRREDDY,,INE089A01031
Sterlite Technologies Limited,STLTECH,STLTECH,532374.0,INE089C01029
KDJ HOLIDAYSCAPES AND RESORTS,KDJHRL,,530701.0,INE089E01025
BOMBAY WIRE ROPES LTD.,BOMBWIR,,504648.0,INE089T01023
Alphalogic Techsys Limited,ALPHALOGIC,,542770.0,INE08E401029
Novateor Research Laboratories,NOVATEOR,,542771.0,INE08JY01013
Mufin Green Finance Limited,MUFIN,MUFIN,542774.0,INE08KJ01020
DCM Nouvelle Limited,DCMNVL,DCMNVL,542729.0,INE08KP01019
Krsnaa Diagnostics Limited,KRSNAA,KRSNAA,543328.0,INE08LI01020
M & B Engineering Limited,,MBEL,,INE08N601015
Sanstar Limited,,SANSTAR,,INE08NE01025
A B Cotspin India Limited,,ABCOTS,,INE08PH01015
Valencia Nutrition Limited,VALENCIA,,542910.0,INE08RT01016
Samhi Hotels Limited,,SAMHI,,INE08U801020
Greenpanel Industries Limited,GREENPANEL,GREENPANEL,542857.0,INE08ZM01014
Scoda Tubes Limited,,SCODATUBES,,INE090501011
ICICI Bank Limited,ICICIBANK,ICICIBANK,532174.0,INE090A01021
Omax Autos Limited,OMAXAUTO,OMAXAUTO,520021.0,INE090B01011
TITAN SECURITIES LTD.,TITANSEC,,530045.0,INE090D01017
ANUKARAN COMMERCIAL ENTERPRISE,ZANUKCOM,,512355.0,INE090G01028
SUPER SALES INDIA LTD.,SUPER,,512527.0,INE091C01017
JAYBHARAT TEXTILES & REAL ESTA,JAYTEX,,512233.0,INE091E01039
JAI BALAJI INDUSTRIES LTD.,JAIBALAJI,,532976.0,INE091G01018
Jai Balaji Industries Limited,,JAIBALAJI,,INE091G01026
OLYMPIC MANAGEMENT & FINANCIAL,OLYMTFI,,511632.0,INE091N01014
HINDUSTAN AGRIGENETICS LTD.,HINDUST,,519574.0,INE092301014
Tata Chemicals Limited,TATACHEM,TATACHEM,500770.0,INE092A01019
India Nippon Electricals Limited,INDNIPPON,INDNIPPON,532240.0,INE092B01025
P.M.TELELINNKS LTD.,PMTELELIN,,513403.0,INE092C01015
FRONTLINE CORPORATION LTD.,FRONTCORP,,532042.0,INE092D01013
KAKATIYA TEXTILES LTD.,KAKTEX,,521054.0,INE092E01011
SAIANAND COMMERCIAL LIMITED,SAICOM,,512097.0,INE092G01024
SHIVAGRICO IMPLEMENTS LTD.,SHIVAGR,,522237.0,INE092H01014
REKVINA LABORATORIES LTD.,VINRKLB,,526075.0,INE092O01028
VELOX INDUSTRIES LIMITED,VELOXIND,,506178.0,INE092P01017
IDFC First Bank Limited,IDFCFIRSTB,IDFCFIRSTB,539437.0,INE092T01019
Hexaware Technologies Limited,,HEXT,,INE093A01041
ALPS INDUSTRIES LTD.,ALPSINDUS,,530715.0,INE093B01015
SWORD-EDGE COMMERCIALS LIMITED,SWORDEDGE,,512359.0,INE093G01022
Oberoi Realty Limited,OBEROIRLTY,OBEROIRLTY,533273.0,INE093I01010
LLOYDS ENGINEERING WORKS LIMITED,LLOYDSTEEL,LLOYDSENGG,539992.0,INE093R01011
Hindustan Petroleum Corporation Limited,HINDPETRO,HINDPETRO,500104.0,INE094A01015
Ashika Credit Capital Limited,ASHIKA,ASHIKA,543766.0,INE094B01013
TRIVENI GLASS LTD.,TRIVENIGQ,,502281.0,INE094C01011
MANSI FINANCE (CHENNAI) LTD.,MANSIFIN,,511758.0,INE094E01017
Kolte - Patil Developers Limited,KOLTEPATIL,KOLTEPATIL,532924.0,INE094I01018
UTI Asset Management Company Limited,UTIAMC,UTIAMC,543238.0,INE094J01016
SWASTIK SAFE DEPOSIT & INVESTM,ZSWASTSA,,501386.0,INE094R01019
Mishtann Foods Limited,MISHTANN,,539594.0,INE094S01041
Sri Krishna Constructions (Ind,SKC,,539363.0,INE094T01015
IndusInd Bank Limited,INDUSINDBK,INDUSINDBK,532187.0,INE095A01012
ELEGANT MARBLES & GRANI INDUST,ELEMARB,,526705.0,INE095B01010
YASHRAJ CONTAINEURS LTD.,YASHRAJC,,530063.0,INE095C01018
MATHER & PLATT FIRE SYSTEMS LT,MPFSL,,532470.0,INE095E01022
PPAP Automotive Limited,PPAP,PPAP,532934.0,INE095I01015
NBCC (India) Limited,NBCC,NBCC,534309.0,INE095N01031
Canopy Finance Limited,CANOPYFIN,,539304.0,INE095R01016
UTIQUE ENTERPRISES LIMITED,UTIQUE,,500014.0,INE096A01010
Nucleus Software Exports Limited,NUCLEUS,NUCLEUS,531209.0,INE096B01018
